Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLineCode,CountLine,CountSemicolon,CountDeclFunction
Public Method,"com.google.zxing.oned.ITFWriterTestCase.testEncodeIllegalCharacters","@lcom.google.zxing.oned.ITFWriterTestCase.testEncodeIllegalCharacters@kj1com.google.zxing.oned.ITFWriterTestCase.testEncodeIllegalCharacters@f./core/src/test/java/com/google/zxing/oned/ITFWriterTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Final Class,"com.google.zxing.oned.MultiFormatOneDReader","@lcom.google.zxing.oned.MultiFormatOneDReader@kj4com.google.zxing.oned.MultiFormatOneDReader@f./core/src/main/java/com/google/zxing/oned/MultiFormatOneDReader.java",,"0.07",2,3,1,3,19,0,70,82,25,
Public Constructor,"com.google.zxing.oned.MultiFormatOneDReader.MultiFormatOneDReader","@lcom.google.zxing.oned.MultiFormatOneDReader.MultiFormatOneDReader@kj1com.google.zxing.oned.MultiFormatOneDReader.MultiFormatOneDReaderMap@f./core/src/main/java/com/google/zxing/oned/MultiFormatOneDReader.java",12,"0.00",,,,,,,48,48,20,
Public Method,"com.google.zxing.oned.MultiFormatOneDReader.decodeRow","@lcom.google.zxing.oned.MultiFormatOneDReader.decodeRow@kj1com.google.zxing.oned.MultiFormatOneDReader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/MultiFormatOneDReader.java",3,"0.08",,,,,,,12,14,2,
Public Method,"com.google.zxing.oned.MultiFormatOneDReader.reset","@lcom.google.zxing.oned.MultiFormatOneDReader.reset@kj1com.google.zxing.oned.MultiFormatOneDReader.reset@f./core/src/main/java/com/google/zxing/oned/MultiFormatOneDReader.java",2,"0.00",,,,,,,6,6,1,
Public Final Class,"com.google.zxing.oned.MultiFormatUPCEANReader","@lcom.google.zxing.oned.MultiFormatUPCEANReader@kj4com.google.zxing.oned.MultiFormatUPCEANReader@f./core/src/main/java/com/google/zxing/oned/MultiFormatUPCEANReader.java",,"0.36",2,3,1,3,16,0,64,95,23,
Public Constructor,"com.google.zxing.oned.MultiFormatUPCEANReader.MultiFormatUPCEANReader","@lcom.google.zxing.oned.MultiFormatUPCEANReader.MultiFormatUPCEANReader@kj1com.google.zxing.oned.MultiFormatUPCEANReader.MultiFormatUPCEANReaderMap@f./core/src/main/java/com/google/zxing/oned/MultiFormatUPCEANReader.java",8,"0.04",,,,,,,25,26,10,
Public Method,"com.google.zxing.oned.MultiFormatUPCEANReader.decodeRow","@lcom.google.zxing.oned.MultiFormatUPCEANReader.decodeRow@kj1com.google.zxing.oned.MultiFormatUPCEANReader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/MultiFormatUPCEANReader.java",5,"0.52",,,,,,,29,46,10,
Public Method,"com.google.zxing.oned.MultiFormatUPCEANReader.reset","@lcom.google.zxing.oned.MultiFormatUPCEANReader.reset@kj1com.google.zxing.oned.MultiFormatUPCEANReader.reset@f./core/src/main/java/com/google/zxing/oned/MultiFormatUPCEANReader.java",2,"0.00",,,,,,,6,6,1,
Public Abstract Class,"com.google.zxing.oned.OneDReader","@lcom.google.zxing.oned.OneDReader@kj4com.google.zxing.oned.OneDReader@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",,"0.52",1,5,0,8,15,0,165,262,86,
Public Method,"com.google.zxing.oned.OneDReader.decode","@lcom.google.zxing.oned.OneDReader.decode@kj1com.google.zxing.oned.OneDReader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.oned.OneDReader.decode","@lcom.google.zxing.oned.OneDReader.decode@kj1com.google.zxing.oned.OneDReader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",6,"0.10",,,,,,,30,33,15,
Public Abstract Method,"com.google.zxing.oned.OneDReader.decodeRow","@lcom.google.zxing.oned.OneDReader.decodeRow@kj1com.google.zxing.oned.OneDReader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",0,"6.00",,,,,,,2,14,1,
Private Method,"com.google.zxing.oned.OneDReader.doDecode","@lcom.google.zxing.oned.OneDReader.doDecode@kj1com.google.zxing.oned.OneDReader.doDecodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",13,"0.62",,,,,,,53,87,31,
Protected Static Method,"com.google.zxing.oned.OneDReader.patternMatchVariance","@lcom.google.zxing.oned.OneDReader.patternMatchVariance@kj1com.google.zxing.oned.OneDReader.patternMatchVarianceint[],int[],float@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",6,"0.44",,,,,,,27,41,19,
Protected Static Method,"com.google.zxing.oned.OneDReader.recordPattern","@lcom.google.zxing.oned.OneDReader.recordPattern@kj1com.google.zxing.oned.OneDReader.recordPatterncom.google.zxing.common.BitArray,int,int[]@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",6,"0.52",,,,,,,29,44,13,
Protected Static Method,"com.google.zxing.oned.OneDReader.recordPatternInReverse","@lcom.google.zxing.oned.OneDReader.recordPatternInReverse@kj1com.google.zxing.oned.OneDReader.recordPatternInReversecom.google.zxing.common.BitArray,int,int[]@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",4,"0.07",,,,,,,15,16,6,
Public Method,"com.google.zxing.oned.OneDReader.reset","@lcom.google.zxing.oned.OneDReader.reset@kj1com.google.zxing.oned.OneDReader.reset@f./core/src/main/java/com/google/zxing/oned/OneDReader.java",1,"0.33",,,,,,,3,4,0,
Public Abstract Class,"com.google.zxing.oned.OneDimensionalCodeWriter","@lcom.google.zxing.oned.OneDimensionalCodeWriter@kj4com.google.zxing.oned.OneDimensionalCodeWriter@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",,"0.58",1,6,0,9,9,0,74,130,34,
Protected Static Method,"com.google.zxing.oned.OneDimensionalCodeWriter.appendPattern","@lcom.google.zxing.oned.OneDimensionalCodeWriter.appendPattern@kj1com.google.zxing.oned.OneDimensionalCodeWriter.appendPatternboolean[],int,int[],boolean@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",3,"0.67",,,,,,,12,19,8,
Protected Static Method,"com.google.zxing.oned.OneDimensionalCodeWriter.checkNumeric","@lcom.google.zxing.oned.OneDimensionalCodeWriter.checkNumeric@kj1com.google.zxing.oned.OneDimensionalCodeWriter.checkNumericString@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",2,"0.80",,,,,,,5,9,1,
Public Final Method,"com.google.zxing.oned.OneDimensionalCodeWriter.encode","@lcom.google.zxing.oned.OneDimensionalCodeWriter.encode@kj1com.google.zxing.oned.OneDimensionalCodeWriter.encodeString,com.google.zxing.BarcodeFormat,int,int@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",1,"0.00",,,,,,,4,4,1,
Public Abstract Method,"com.google.zxing.oned.OneDimensionalCodeWriter.encode","@lcom.google.zxing.oned.OneDimensionalCodeWriter.encode@kj1com.google.zxing.oned.OneDimensionalCodeWriter.encodeString@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",0,"7.00",,,,,,,1,8,1,
Protected Method,"com.google.zxing.oned.OneDimensionalCodeWriter.encode","@lcom.google.zxing.oned.OneDimensionalCodeWriter.encode@kj1com.google.zxing.oned.OneDimensionalCodeWriter.encodeString,Map@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",1,"2.00",,,,,,,3,9,1,
Public Method,"com.google.zxing.oned.OneDimensionalCodeWriter.encode","@lcom.google.zxing.oned.OneDimensionalCodeWriter.encode@kj1com.google.zxing.oned.OneDimensionalCodeWriter.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",5,"0.28",,,,,,,25,35,8,
Public Method,"com.google.zxing.oned.OneDimensionalCodeWriter.getDefaultMargin","@lcom.google.zxing.oned.OneDimensionalCodeWriter.getDefaultMargin@kj1com.google.zxing.oned.OneDimensionalCodeWriter.getDefaultMargin@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",1,"0.67",,,,,,,3,5,1,
Protected Method,"com.google.zxing.oned.OneDimensionalCodeWriter.getSupportedWriteFormats","@lcom.google.zxing.oned.OneDimensionalCodeWriter.getSupportedWriteFormats@kj1com.google.zxing.oned.OneDimensionalCodeWriter.getSupportedWriteFormats@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.oned.OneDimensionalCodeWriter.renderResult","@lcom.google.zxing.oned.OneDimensionalCodeWriter.renderResult@kj1com.google.zxing.oned.OneDimensionalCodeWriter.renderResultboolean[],int,int,int@f./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",3,"0.27",,,,,,,15,21,11,
Public Final Class,"com.google.zxing.oned.UPCABlackBox1TestCase","@lcom.google.zxing.oned.UPCABlackBox1TestCase@kj4com.google.zxing.oned.UPCABlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox1TestCase.java",,"0.50",3,1,0,1,2,0,6,10,3,
Public Constructor,"com.google.zxing.oned.UPCABlackBox1TestCase.UPCABlackBox1TestCase","@lcom.google.zxing.oned.UPCABlackBox1TestCase.UPCABlackBox1TestCase@kj1com.google.zxing.oned.UPCABlackBox1TestCase.UPCABlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCABlackBox2TestCase","@lcom.google.zxing.oned.UPCABlackBox2TestCase@kj4com.google.zxing.oned.UPCABlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox2TestCase.java",,"0.43",3,1,0,1,2,0,7,12,3,
Public Constructor,"com.google.zxing.oned.UPCABlackBox2TestCase.UPCABlackBox2TestCase","@lcom.google.zxing.oned.UPCABlackBox2TestCase.UPCABlackBox2TestCase@kj1com.google.zxing.oned.UPCABlackBox2TestCase.UPCABlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox2TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCABlackBox3ReflectiveTestCase","@lcom.google.zxing.oned.UPCABlackBox3ReflectiveTestCase@kj4com.google.zxing.oned.UPCABlackBox3ReflectiveTestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox3ReflectiveTestCase.java",,"0.43",3,1,0,1,2,0,7,12,3,
Public Constructor,"com.google.zxing.oned.UPCABlackBox3ReflectiveTestCase.UPCABlackBox3ReflectiveTestCase","@lcom.google.zxing.oned.UPCABlackBox3ReflectiveTestCase.UPCABlackBox3ReflectiveTestCase@kj1com.google.zxing.oned.UPCABlackBox3ReflectiveTestCase.UPCABlackBox3ReflectiveTestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox3ReflectiveTestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCABlackBox4TestCase","@lcom.google.zxing.oned.UPCABlackBox4TestCase@kj4com.google.zxing.oned.UPCABlackBox4TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox4TestCase.java",,"0.43",3,1,0,1,2,0,7,12,3,
Public Constructor,"com.google.zxing.oned.UPCABlackBox4TestCase.UPCABlackBox4TestCase","@lcom.google.zxing.oned.UPCABlackBox4TestCase.UPCABlackBox4TestCase@kj1com.google.zxing.oned.UPCABlackBox4TestCase.UPCABlackBox4TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox4TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCABlackBox5TestCase","@lcom.google.zxing.oned.UPCABlackBox5TestCase@kj4com.google.zxing.oned.UPCABlackBox5TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox5TestCase.java",,"0.43",3,1,0,1,2,0,7,12,3,
Public Constructor,"com.google.zxing.oned.UPCABlackBox5TestCase.UPCABlackBox5TestCase","@lcom.google.zxing.oned.UPCABlackBox5TestCase.UPCABlackBox5TestCase@kj1com.google.zxing.oned.UPCABlackBox5TestCase.UPCABlackBox5TestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox5TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCABlackBox6BlurryTestCase","@lcom.google.zxing.oned.UPCABlackBox6BlurryTestCase@kj4com.google.zxing.oned.UPCABlackBox6BlurryTestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox6BlurryTestCase.java",,"0.57",3,1,0,1,2,0,7,13,3,
Public Constructor,"com.google.zxing.oned.UPCABlackBox6BlurryTestCase.UPCABlackBox6BlurryTestCase","@lcom.google.zxing.oned.UPCABlackBox6BlurryTestCase.UPCABlackBox6BlurryTestCase@kj1com.google.zxing.oned.UPCABlackBox6BlurryTestCase.UPCABlackBox6BlurryTestCase@f./core/src/test/java/com/google/zxing/oned/UPCABlackBox6BlurryTestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCAReader","@lcom.google.zxing.oned.UPCAReader@kj4com.google.zxing.oned.UPCAReader@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",,"0.13",3,6,1,7,12,28,46,61,12,
Public Method,"com.google.zxing.oned.UPCAReader.decode","@lcom.google.zxing.oned.UPCAReader.decode@kj1com.google.zxing.oned.UPCAReader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.oned.UPCAReader.decode","@lcom.google.zxing.oned.UPCAReader.decode@kj1com.google.zxing.oned.UPCAReader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",1,"0.00",,,,,,,5,5,1,
Protected Method,"com.google.zxing.oned.UPCAReader.decodeMiddle","@lcom.google.zxing.oned.UPCAReader.decodeMiddle@kj1com.google.zxing.oned.UPCAReader.decodeMiddlecom.google.zxing.common.BitArray,int[],StringBuilder@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",1,"0.00",,,,,,,5,5,1,
Public Method,"com.google.zxing.oned.UPCAReader.decodeRow","@lcom.google.zxing.oned.UPCAReader.decodeRow@kj1com.google.zxing.oned.UPCAReader.decodeRowint,com.google.zxing.common.BitArray,int[],Map@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",1,"0.00",,,,,,,8,8,1,
Public Method,"com.google.zxing.oned.UPCAReader.decodeRow","@lcom.google.zxing.oned.UPCAReader.decodeRow@kj1com.google.zxing.oned.UPCAReader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",1,"0.00",,,,,,,5,5,1,
Method,"com.google.zxing.oned.UPCAReader.getBarcodeFormat","@lcom.google.zxing.oned.UPCAReader.getBarcodeFormat@kj1com.google.zxing.oned.UPCAReader.getBarcodeFormat@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",1,"0.00",,,,,,,4,4,1,
Private Static Method,"com.google.zxing.oned.UPCAReader.maybeReturnResult","@lcom.google.zxing.oned.UPCAReader.maybeReturnResult@kj1com.google.zxing.oned.UPCAReader.maybeReturnResultcom.google.zxing.Result@f./core/src/main/java/com/google/zxing/oned/UPCAReader.java",3,"0.00",,,,,,,12,12,5,
Public Final Class,"com.google.zxing.oned.UPCAWriter","@lcom.google.zxing.oned.UPCAWriter@kj4com.google.zxing.oned.UPCAWriter@f./core/src/main/java/com/google/zxing/oned/UPCAWriter.java",,"0.33",1,2,1,2,7,50,18,28,4,
Public Method,"com.google.zxing.oned.UPCAWriter.encode","@lcom.google.zxing.oned.UPCAWriter.encode@kj1com.google.zxing.oned.UPCAWriter.encodeString,com.google.zxing.BarcodeFormat,int,int@f./core/src/main/java/com/google/zxing/oned/UPCAWriter.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.oned.UPCAWriter.encode","@lcom.google.zxing.oned.UPCAWriter.encode@kj1com.google.zxing.oned.UPCAWriter.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/oned/UPCAWriter.java",2,"0.09",,,,,,,11,12,2,
Public Final Class,"com.google.zxing.oned.UPCAWriterTestCase","@lcom.google.zxing.oned.UPCAWriterTestCase@kj4com.google.zxing.oned.UPCAWriterTestCase@f./core/src/test/java/com/google/zxing/oned/UPCAWriterTestCase.java",,"0.19",2,2,0,2,6,0,16,22,6,
Public Method,"com.google.zxing.oned.UPCAWriterTestCase.testAddChecksumAndEncode","@lcom.google.zxing.oned.UPCAWriterTestCase.testAddChecksumAndEncode@kj1com.google.zxing.oned.UPCAWriterTestCase.testAddChecksumAndEncode@f./core/src/test/java/com/google/zxing/oned/UPCAWriterTestCase.java",1,"0.00",,,,,,,7,7,3,
Public Method,"com.google.zxing.oned.UPCAWriterTestCase.testEncode","@lcom.google.zxing.oned.UPCAWriterTestCase.testEncode@kj1com.google.zxing.oned.UPCAWriterTestCase.testEncode@f./core/src/test/java/com/google/zxing/oned/UPCAWriterTestCase.java",1,"0.00",,,,,,,7,7,3,
Final Class,"com.google.zxing.oned.UPCEANExtension2Support","@lcom.google.zxing.oned.UPCEANExtension2Support@kj4com.google.zxing.oned.UPCEANExtension2Support@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension2Support.java",,"0.15",1,2,2,3,11,66,62,84,33,
Private Method,"com.google.zxing.oned.UPCEANExtension2Support.decodeMiddle","@lcom.google.zxing.oned.UPCEANExtension2Support.decodeMiddle@kj1com.google.zxing.oned.UPCEANExtension2Support.decodeMiddlecom.google.zxing.common.BitArray,int[],StringBuilder@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension2Support.java",7,"0.03",,,,,,,31,37,19,
Method,"com.google.zxing.oned.UPCEANExtension2Support.decodeRow","@lcom.google.zxing.oned.UPCEANExtension2Support.decodeRow@kj1com.google.zxing.oned.UPCEANExtension2Support.decodeRowint,com.google.zxing.common.BitArray,int[]@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension2Support.java",2,"0.00",,,,,,,19,22,8,
Private Static Method,"com.google.zxing.oned.UPCEANExtension2Support.parseExtensionString","@lcom.google.zxing.oned.UPCEANExtension2Support.parseExtensionString@kj1com.google.zxing.oned.UPCEANExtension2Support.parseExtensionStringString@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension2Support.java",2,"0.62",,,,,,,8,13,4,
Final Class,"com.google.zxing.oned.UPCEANExtension5Support","@lcom.google.zxing.oned.UPCEANExtension5Support@kj4com.google.zxing.oned.UPCEANExtension5Support@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",,"0.11",1,2,2,6,12,83,122,152,69,
Private Method,"com.google.zxing.oned.UPCEANExtension5Support.decodeMiddle","@lcom.google.zxing.oned.UPCEANExtension5Support.decodeMiddle@kj1com.google.zxing.oned.UPCEANExtension5Support.decodeMiddlecom.google.zxing.common.BitArray,int[],StringBuilder@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",7,"0.03",,,,,,,32,38,20,
Method,"com.google.zxing.oned.UPCEANExtension5Support.decodeRow","@lcom.google.zxing.oned.UPCEANExtension5Support.decodeRow@kj1com.google.zxing.oned.UPCEANExtension5Support.decodeRowint,com.google.zxing.common.BitArray,int[]@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",2,"0.00",,,,,,,19,22,8,
Private Static Method,"com.google.zxing.oned.UPCEANExtension5Support.determineCheckDigit","@lcom.google.zxing.oned.UPCEANExtension5Support.determineCheckDigit@kj1com.google.zxing.oned.UPCEANExtension5Support.determineCheckDigitint@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",3,"0.00",,,,,,,9,9,4,
Private Static Method,"com.google.zxing.oned.UPCEANExtension5Support.extensionChecksum","@lcom.google.zxing.oned.UPCEANExtension5Support.extensionChecksum@kj1com.google.zxing.oned.UPCEANExtension5Support.extensionChecksumCharSequence@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",3,"0.00",,,,,,,13,13,11,
Private Static Method,"com.google.zxing.oned.UPCEANExtension5Support.parseExtension5String","@lcom.google.zxing.oned.UPCEANExtension5Support.parseExtension5String@kj1com.google.zxing.oned.UPCEANExtension5Support.parseExtension5StringString@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",8,"0.13",,,,,,,30,34,17,
Private Static Method,"com.google.zxing.oned.UPCEANExtension5Support.parseExtensionString","@lcom.google.zxing.oned.UPCEANExtension5Support.parseExtensionString@kj1com.google.zxing.oned.UPCEANExtension5Support.parseExtensionStringString@f./core/src/main/java/com/google/zxing/oned/UPCEANExtension5Support.java",3,"0.42",,,,,,,12,17,6,
Public Final Class,"com.google.zxing.oned.UPCEANExtensionBlackBox1TestCase","@lcom.google.zxing.oned.UPCEANExtensionBlackBox1TestCase@kj4com.google.zxing.oned.UPCEANExtensionBlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/UPCEANExtensionBlackBox1TestCase.java",,"0.60",3,1,0,1,2,0,5,9,2,
Public Constructor,"com.google.zxing.oned.UPCEANExtensionBlackBox1TestCase.UPCEANExtensionBlackBox1TestCase","@lcom.google.zxing.oned.UPCEANExtensionBlackBox1TestCase.UPCEANExtensionBlackBox1TestCase@kj1com.google.zxing.oned.UPCEANExtensionBlackBox1TestCase.UPCEANExtensionBlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/UPCEANExtensionBlackBox1TestCase.java",1,"0.00",,,,,,,4,4,2,
Final Class,"com.google.zxing.oned.UPCEANExtensionSupport","@lcom.google.zxing.oned.UPCEANExtensionSupport@kj4com.google.zxing.oned.UPCEANExtensionSupport@f./core/src/main/java/com/google/zxing/oned/UPCEANExtensionSupport.java",,"0.00",1,1,2,1,7,0,13,17,6,
