Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
Static Method,"com.google.zxing.oned.UPCEANReader.findGuardPattern","@lcom.google.zxing.oned.UPCEANReader.findGuardPattern@kj1com.google.zxing.oned.UPCEANReader.findGuardPatterncom.google.zxing.common.BitArray,int,boolean,int[]@f./core/src/main/java/com/google/zxing/oned/UPCEANReader.java",1,"0.00",,,,,,,6,6,1,
Private Static Method,"com.google.zxing.oned.UPCEANReader.findGuardPattern","@lcom.google.zxing.oned.UPCEANReader.findGuardPattern@kj1com.google.zxing.oned.UPCEANReader.findGuardPatterncom.google.zxing.common.BitArray,int,boolean,int[],int[]@f./core/src/main/java/com/google/zxing/oned/UPCEANReader.java",6,"0.33",,,,,,,44,33,19,
Static Method,"com.google.zxing.oned.UPCEANReader.findStartGuardPattern","@lcom.google.zxing.oned.UPCEANReader.findStartGuardPattern@kj1com.google.zxing.oned.UPCEANReader.findStartGuardPatterncom.google.zxing.common.BitArray@f./core/src/main/java/com/google/zxing/oned/UPCEANReader.java",3,"0.18",,,,,,,20,17,11,
Abstract Method,"com.google.zxing.oned.UPCEANReader.getBarcodeFormat","@lcom.google.zxing.oned.UPCEANReader.getBarcodeFormat@kj1com.google.zxing.oned.UPCEANReader.getBarcodeFormat@f./core/src/main/java/com/google/zxing/oned/UPCEANReader.java",0,"5.00",,,,,,,6,1,1,
Public Abstract Class,"com.google.zxing.oned.UPCEANWriter","@lcom.google.zxing.oned.UPCEANWriter@kj4com.google.zxing.oned.UPCEANWriter@f./core/src/main/java/com/google/zxing/oned/UPCEANWriter.java",,"1.33",2,1,0,1,2,0,16,6,1,
Public Method,"com.google.zxing.oned.UPCEANWriter.getDefaultMargin","@lcom.google.zxing.oned.UPCEANWriter.getDefaultMargin@kj1com.google.zxing.oned.UPCEANWriter.getDefaultMargin@f./core/src/main/java/com/google/zxing/oned/UPCEANWriter.java",1,"0.25",,,,,,,5,4,1,
Public Final Class,"com.google.zxing.oned.UPCEBlackBox1TestCase","@lcom.google.zxing.oned.UPCEBlackBox1TestCase@kj4com.google.zxing.oned.UPCEBlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/UPCEBlackBox1TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.UPCEBlackBox1TestCase.UPCEBlackBox1TestCase","@lcom.google.zxing.oned.UPCEBlackBox1TestCase.UPCEBlackBox1TestCase@kj1com.google.zxing.oned.UPCEBlackBox1TestCase.UPCEBlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/UPCEBlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCEBlackBox2TestCase","@lcom.google.zxing.oned.UPCEBlackBox2TestCase@kj4com.google.zxing.oned.UPCEBlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/UPCEBlackBox2TestCase.java",,"0.43",3,1,0,1,2,0,12,7,3,
Public Constructor,"com.google.zxing.oned.UPCEBlackBox2TestCase.UPCEBlackBox2TestCase","@lcom.google.zxing.oned.UPCEBlackBox2TestCase.UPCEBlackBox2TestCase@kj1com.google.zxing.oned.UPCEBlackBox2TestCase.UPCEBlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/UPCEBlackBox2TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase","@lcom.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase@kj4com.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase@f./core/src/test/java/com/google/zxing/oned/UPCEBlackBox3ReflectiveTestCase.java",,"0.43",3,1,0,1,2,0,12,7,3,
Public Constructor,"com.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase.UPCEBlackBox3ReflectiveTestCase","@lcom.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase.UPCEBlackBox3ReflectiveTestCase@kj1com.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase.UPCEBlackBox3ReflectiveTestCase@f./core/src/test/java/com/google/zxing/oned/UPCEBlackBox3ReflectiveTestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.UPCEReader","@lcom.google.zxing.oned.UPCEReader@kj4com.google.zxing.oned.UPCEReader@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",,"0.24",3,5,1,7,8,71,133,94,55,
Public Constructor,"com.google.zxing.oned.UPCEReader.UPCEReader","@lcom.google.zxing.oned.UPCEReader.UPCEReader@kj1com.google.zxing.oned.UPCEReader.UPCEReader@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",1,"0.00",,,,,,,3,3,1,
Protected Method,"com.google.zxing.oned.UPCEReader.checkChecksum","@lcom.google.zxing.oned.UPCEReader.checkChecksum@kj1com.google.zxing.oned.UPCEReader.checkChecksumString@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",1,"0.00",,,,,,,4,4,1,
Public Static Method,"com.google.zxing.oned.UPCEReader.convertUPCEtoUPCA","@lcom.google.zxing.oned.UPCEReader.convertUPCEtoUPCA@kj1com.google.zxing.oned.UPCEReader.convertUPCEtoUPCAString@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",6,"0.18",,,,,,,40,34,24,
Protected Method,"com.google.zxing.oned.UPCEReader.decodeEnd","@lcom.google.zxing.oned.UPCEReader.decodeEnd@kj1com.google.zxing.oned.UPCEReader.decodeEndcom.google.zxing.common.BitArray,int@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",1,"0.00",,,,,,,4,4,1,
Protected Method,"com.google.zxing.oned.UPCEReader.decodeMiddle","@lcom.google.zxing.oned.UPCEReader.decodeMiddle@kj1com.google.zxing.oned.UPCEReader.decodeMiddlecom.google.zxing.common.BitArray,int[],StringBuilder@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",4,"0.00",,,,,,,28,24,16,
Private Static Method,"com.google.zxing.oned.UPCEReader.determineNumSysAndCheckDigit","@lcom.google.zxing.oned.UPCEReader.determineNumSysAndCheckDigit@kj1com.google.zxing.oned.UPCEReader.determineNumSysAndCheckDigitStringBuilder,int@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",4,"0.00",,,,,,,14,13,8,
Method,"com.google.zxing.oned.UPCEReader.getBarcodeFormat","@lcom.google.zxing.oned.UPCEReader.getBarcodeFormat@kj1com.google.zxing.oned.UPCEReader.getBarcodeFormat@f./core/src/main/java/com/google/zxing/oned/UPCEReader.java",1,"0.00",,,,,,,4,4,1,
Package,"com.google.zxing.oned.rss","@lcom.google.zxing.oned.rss@kj3com.google.zxing.oned.rss@f./core/src/test/java/com/google/zxing/oned/rss/expanded/BitArrayBuilderTest.java",,"0.35",,34,15,44,,,996,660,367,
Public Abstract Class,"com.google.zxing.oned.rss.AbstractRSSReader","@lcom.google.zxing.oned.rss.AbstractRSSReader@kj4com.google.zxing.oned.rss.AbstractRSSReader@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",,"0.01",2,7,6,12,1,83,112,96,52,
Protected Constructor,"com.google.zxing.oned.rss.AbstractRSSReader.AbstractRSSReader","@lcom.google.zxing.oned.rss.AbstractRSSReader.AbstractRSSReader@kj1com.google.zxing.oned.rss.AbstractRSSReader.AbstractRSSReader@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,8,8,6,
Protected Static Method,"com.google.zxing.oned.rss.AbstractRSSReader.count","@lcom.google.zxing.oned.rss.AbstractRSSReader.count@kj1com.google.zxing.oned.rss.AbstractRSSReader.countint[]@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",2,"0.00",,,,,,,7,7,3,
Protected Static Method,"com.google.zxing.oned.rss.AbstractRSSReader.decrement","@lcom.google.zxing.oned.rss.AbstractRSSReader.decrement@kj1com.google.zxing.oned.rss.AbstractRSSReader.decrementint[],float[]@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",3,"0.00",,,,,,,11,11,7,
Protected Final Method,"com.google.zxing.oned.rss.AbstractRSSReader.getDataCharacterCounters","@lcom.google.zxing.oned.rss.AbstractRSSReader.getDataCharacterCounters@kj1com.google.zxing.oned.rss.AbstractRSSReader.getDataCharacterCounters@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,3,3,1,
Protected Final Method,"com.google.zxing.oned.rss.AbstractRSSReader.getDecodeFinderCounters","@lcom.google.zxing.oned.rss.AbstractRSSReader.getDecodeFinderCounters@kj1com.google.zxing.oned.rss.AbstractRSSReader.getDecodeFinderCounters@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,3,3,1,
Protected Final Method,"com.google.zxing.oned.rss.AbstractRSSReader.getEvenCounts","@lcom.google.zxing.oned.rss.AbstractRSSReader.getEvenCounts@kj1com.google.zxing.oned.rss.AbstractRSSReader.getEvenCounts@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,3,3,1,
Protected Final Method,"com.google.zxing.oned.rss.AbstractRSSReader.getEvenRoundingErrors","@lcom.google.zxing.oned.rss.AbstractRSSReader.getEvenRoundingErrors@kj1com.google.zxing.oned.rss.AbstractRSSReader.getEvenRoundingErrors@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,3,3,1,
Protected Final Method,"com.google.zxing.oned.rss.AbstractRSSReader.getOddCounts","@lcom.google.zxing.oned.rss.AbstractRSSReader.getOddCounts@kj1com.google.zxing.oned.rss.AbstractRSSReader.getOddCounts@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,3,3,1,
Protected Final Method,"com.google.zxing.oned.rss.AbstractRSSReader.getOddRoundingErrors","@lcom.google.zxing.oned.rss.AbstractRSSReader.getOddRoundingErrors@kj1com.google.zxing.oned.rss.AbstractRSSReader.getOddRoundingErrors@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",1,"0.00",,,,,,,3,3,1,
Protected Static Method,"com.google.zxing.oned.rss.AbstractRSSReader.increment","@lcom.google.zxing.oned.rss.AbstractRSSReader.increment@kj1com.google.zxing.oned.rss.AbstractRSSReader.incrementint[],float[]@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",3,"0.00",,,,,,,11,11,7,
Protected Static Method,"com.google.zxing.oned.rss.AbstractRSSReader.isFinderPattern","@lcom.google.zxing.oned.rss.AbstractRSSReader.isFinderPattern@kj1com.google.zxing.oned.rss.AbstractRSSReader.isFinderPatternint[]@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",5,"0.05",,,,,,,20,19,9,
Protected Static Method,"com.google.zxing.oned.rss.AbstractRSSReader.parseFinderValue","@lcom.google.zxing.oned.rss.AbstractRSSReader.parseFinderValue@kj1com.google.zxing.oned.rss.AbstractRSSReader.parseFinderValueint[],int[][]@f./core/src/main/java/com/google/zxing/oned/rss/AbstractRSSReader.java",3,"0.00",,,,,,,10,10,4,
Public Class,"com.google.zxing.oned.rss.DataCharacter","@lcom.google.zxing.oned.rss.DataCharacter@kj4com.google.zxing.oned.rss.DataCharacter@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",,"0.00",1,6,2,6,2,16,38,30,11,
Public Constructor,"com.google.zxing.oned.rss.DataCharacter.DataCharacter","@lcom.google.zxing.oned.rss.DataCharacter.DataCharacter@kj1com.google.zxing.oned.rss.DataCharacter.DataCharacterint,int@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",1,"0.00",,,,,,,4,4,2,
Public Final Method,"com.google.zxing.oned.rss.DataCharacter.equals","@lcom.google.zxing.oned.rss.DataCharacter.equals@kj1com.google.zxing.oned.rss.DataCharacter.equalsjava.lang.Object@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",2,"0.00",,,,,,,8,8,3,
Public Final Method,"com.google.zxing.oned.rss.DataCharacter.getChecksumPortion","@lcom.google.zxing.oned.rss.DataCharacter.getChecksumPortion@kj1com.google.zxing.oned.rss.DataCharacter.getChecksumPortion@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",1,"0.00",,,,,,,3,3,1,
Public Final Method,"com.google.zxing.oned.rss.DataCharacter.getValue","@lcom.google.zxing.oned.rss.DataCharacter.getValue@kj1com.google.zxing.oned.rss.DataCharacter.getValue@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",1,"0.00",,,,,,,3,3,1,
Public Final Method,"com.google.zxing.oned.rss.DataCharacter.hashCode","@lcom.google.zxing.oned.rss.DataCharacter.hashCode@kj1com.google.zxing.oned.rss.DataCharacter.hashCode@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",1,"0.00",,,,,,,4,4,1,
Public Final Method,"com.google.zxing.oned.rss.DataCharacter.toString","@lcom.google.zxing.oned.rss.DataCharacter.toString@kj1com.google.zxing.oned.rss.DataCharacter.toString@f./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",1,"0.00",,,,,,,4,4,1,
Public Final Class,"com.google.zxing.oned.rss.FinderPattern","@lcom.google.zxing.oned.rss.FinderPattern@kj4com.google.zxing.oned.rss.FinderPattern@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",,"0.00",1,6,3,6,2,55,42,34,13,
Public Constructor,"com.google.zxing.oned.rss.FinderPattern.FinderPattern","@lcom.google.zxing.oned.rss.FinderPattern.FinderPattern@kj1com.google.zxing.oned.rss.FinderPattern.FinderPatternint,int[],int,int,int@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",1,"0.00",,,,,,,8,8,3,
Public Method,"com.google.zxing.oned.rss.FinderPattern.equals","@lcom.google.zxing.oned.rss.FinderPattern.equals@kj1com.google.zxing.oned.rss.FinderPattern.equalsjava.lang.Object@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",2,"0.00",,,,,,,8,8,3,
Public Method,"com.google.zxing.oned.rss.FinderPattern.getResultPoints","@lcom.google.zxing.oned.rss.FinderPattern.getResultPoints@kj1com.google.zxing.oned.rss.FinderPattern.getResultPoints@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.oned.rss.FinderPattern.getStartEnd","@lcom.google.zxing.oned.rss.FinderPattern.getStartEnd@kj1com.google.zxing.oned.rss.FinderPattern.getStartEnd@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.oned.rss.FinderPattern.getValue","@lcom.google.zxing.oned.rss.FinderPattern.getValue@kj1com.google.zxing.oned.rss.FinderPattern.getValue@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.oned.rss.FinderPattern.hashCode","@lcom.google.zxing.oned.rss.FinderPattern.hashCode@kj1com.google.zxing.oned.rss.FinderPattern.hashCode@f./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",1,"0.00",,,,,,,4,4,1,
Final Class,"com.google.zxing.oned.rss.Pair","@lcom.google.zxing.oned.rss.Pair@kj4com.google.zxing.oned.rss.Pair@f./core/src/main/java/com/google/zxing/oned/rss/Pair.java",,"0.00",2,4,2,4,1,50,21,16,7,
Constructor,"com.google.zxing.oned.rss.Pair.Pair","@lcom.google.zxing.oned.rss.Pair.Pair@kj1com.google.zxing.oned.rss.Pair.Pairint,int,com.google.zxing.oned.rss.FinderPattern@f./core/src/main/java/com/google/zxing/oned/rss/Pair.java",1,"0.00",,,,,,,4,4,2,
Method,"com.google.zxing.oned.rss.Pair.getCount","@lcom.google.zxing.oned.rss.Pair.getCount@kj1com.google.zxing.oned.rss.Pair.getCount@f./core/src/main/java/com/google/zxing/oned/rss/Pair.java",1,"0.00",,,,,,,3,3,1,
Method,"com.google.zxing.oned.rss.Pair.getFinderPattern","@lcom.google.zxing.oned.rss.Pair.getFinderPattern@kj1com.google.zxing.oned.rss.Pair.getFinderPattern@f./core/src/main/java/com/google/zxing/oned/rss/Pair.java",1,"0.00",,,,,,,3,3,1,
Method,"com.google.zxing.oned.rss.Pair.incrementCount","@lcom.google.zxing.oned.rss.Pair.incrementCount@kj1com.google.zxing.oned.rss.Pair.incrementCount@f./core/src/main/java/com/google/zxing/oned/rss/Pair.java",1,"0.00",,,,,,,3,3,1,
Public Final Class,"com.google.zxing.oned.rss.RSS14BlackBox1TestCase","@lcom.google.zxing.oned.rss.RSS14BlackBox1TestCase@kj4com.google.zxing.oned.rss.RSS14BlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/rss/RSS14BlackBox1TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.rss.RSS14BlackBox1TestCase.RSS14BlackBox1TestCase","@lcom.google.zxing.oned.rss.RSS14BlackBox1TestCase.RSS14BlackBox1TestCase@kj1com.google.zxing.oned.rss.RSS14BlackBox1TestCase.RSS14BlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/rss/RSS14BlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.rss.RSS14BlackBox2TestCase","@lcom.google.zxing.oned.rss.RSS14BlackBox2TestCase@kj4com.google.zxing.oned.rss.RSS14BlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/rss/RSS14BlackBox2TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.rss.RSS14BlackBox2TestCase.RSS14BlackBox2TestCase","@lcom.google.zxing.oned.rss.RSS14BlackBox2TestCase.RSS14BlackBox2TestCase@kj1com.google.zxing.oned.rss.RSS14BlackBox2TestCase.RSS14BlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/rss/RSS14BlackBox2TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.rss.RSS14Reader","@lcom.google.zxing.oned.rss.RSS14Reader@kj4com.google.zxing.oned.rss.RSS14Reader@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",,"0.08",3,8,2,11,18,72,446,377,213,
Public Constructor,"com.google.zxing.oned.rss.RSS14Reader.RSS14Reader","@lcom.google.zxing.oned.rss.RSS14Reader.RSS14Reader@kj1com.google.zxing.oned.rss.RSS14Reader.RSS14Reader@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",1,"0.00",,,,,,,4,4,2,
Private Static Method,"com.google.zxing.oned.rss.RSS14Reader.addOrTally","@lcom.google.zxing.oned.rss.RSS14Reader.addOrTally@kj1com.google.zxing.oned.rss.RSS14Reader.addOrTallyCollection,com.google.zxing.oned.rss.Pair@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",5,"0.00",,,,,,,16,16,6,
Private Method,"com.google.zxing.oned.rss.RSS14Reader.adjustOddEvenCounts","@lcom.google.zxing.oned.rss.RSS14Reader.adjustOddEvenCounts@kj1com.google.zxing.oned.rss.RSS14Reader.adjustOddEvenCountsboolean,int@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",30,"0.16",,,,,,,116,96,38,
Private Static Method,"com.google.zxing.oned.rss.RSS14Reader.checkChecksum","@lcom.google.zxing.oned.rss.RSS14Reader.checkChecksum@kj1com.google.zxing.oned.rss.RSS14Reader.checkChecksumcom.google.zxing.oned.rss.Pair,com.google.zxing.oned.rss.Pair@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",3,"0.42",,,,,,,17,12,5,
Private Static Method,"com.google.zxing.oned.rss.RSS14Reader.constructResult","@lcom.google.zxing.oned.rss.RSS14Reader.constructResult@kj1com.google.zxing.oned.rss.RSS14Reader.constructResultcom.google.zxing.oned.rss.Pair,com.google.zxing.oned.rss.Pair@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",5,"0.00",,,,,,,29,26,18,
Private Method,"com.google.zxing.oned.rss.RSS14Reader.decodeDataCharacter","@lcom.google.zxing.oned.rss.RSS14Reader.decodeDataCharacter@kj1com.google.zxing.oned.rss.RSS14Reader.decodeDataCharactercom.google.zxing.common.BitArray,com.google.zxing.oned.rss.FinderPattern,boolean@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",13,"0.02",,,,,,,96,86,67,
Private Method,"com.google.zxing.oned.rss.RSS14Reader.decodePair","@lcom.google.zxing.oned.rss.RSS14Reader.decodePair@kj1com.google.zxing.oned.rss.RSS14Reader.decodePaircom.google.zxing.common.BitArray,boolean,int,Map@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",5,"0.05",,,,,,,26,22,10,
Public Method,"com.google.zxing.oned.rss.RSS14Reader.decodeRow","@lcom.google.zxing.oned.rss.RSS14Reader.decodeRow@kj1com.google.zxing.oned.rss.RSS14Reader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",6,"0.00",,,,,,,27,27,16,
Private Method,"com.google.zxing.oned.rss.RSS14Reader.findFinderPattern","@lcom.google.zxing.oned.rss.RSS14Reader.findFinderPattern@kj1com.google.zxing.oned.rss.RSS14Reader.findFinderPatterncom.google.zxing.common.BitArray,int,boolean@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",7,"0.02",,,,,,,46,41,26,
Private Method,"com.google.zxing.oned.rss.RSS14Reader.parseFoundFinderPattern","@lcom.google.zxing.oned.rss.RSS14Reader.parseFoundFinderPattern@kj1com.google.zxing.oned.rss.RSS14Reader.parseFoundFinderPatterncom.google.zxing.common.BitArray,int,boolean,int[]@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",3,"0.19",,,,,,,25,21,14,
Public Method,"com.google.zxing.oned.rss.RSS14Reader.reset","@lcom.google.zxing.oned.rss.RSS14Reader.reset@kj1com.google.zxing.oned.rss.RSS14Reader.reset@f./core/src/main/java/com/google/zxing/oned/rss/RSS14Reader.java",1,"0.00",,,,,,,5,5,2,
Public Final Class,"com.google.zxing.oned.rss.RSSUtils","@lcom.google.zxing.oned.rss.RSSUtils@kj4com.google.zxing.oned.rss.RSSUtils@f./core/src/main/java/com/google/zxing/oned/rss/RSSUtils.java",,"1.11",1,1,0,3,0,0,141,64,37,
Private Constructor,"com.google.zxing.oned.rss.RSSUtils.RSSUtils","@lcom.google.zxing.oned.rss.RSSUtils.RSSUtils@kj1com.google.zxing.oned.rss.RSSUtils.RSSUtils@f./core/src/main/java/com/google/zxing/oned/rss/RSSUtils.java",1,"0.00",,,,,,,1,1,0,
