Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
File,"DoSTracker.java","@l./zxingorg/src/main/java/com/google/zxing/web/DoSTracker.java",,"0.48",,3,2,3,,,80,48,25,3
File,"DoSTrackerTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/DoSTrackerTestCase.java",,"0.79",,1,0,1,,,62,29,24,1
File,"EAN13BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"EAN13BlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox2TestCase.java",,"1.82",,1,0,1,,,36,11,7,1
File,"EAN13BlackBox3TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox3TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"EAN13BlackBox4TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox4TestCase.java",,"1.73",,1,0,1,,,35,11,7,1
File,"EAN13BlackBox5BlurryTestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox5BlurryTestCase.java",,"1.73",,1,0,1,,,35,11,7,1
File,"EAN13Reader.java","@l./core/src/main/java/com/google/zxing/oned/EAN13Reader.java",,"1.00",,3,1,4,,,138,61,36,4
File,"EAN13Writer.java","@l./core/src/main/java/com/google/zxing/oned/EAN13Writer.java",,"0.38",,2,0,2,,,110,72,38,2
File,"EAN13WriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13WriterTestCase.java",,"0.72",,3,0,3,,,49,25,14,3
File,"EAN8BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN8BlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"EAN8Reader.java","@l./core/src/main/java/com/google/zxing/oned/EAN8Reader.java",,"0.47",,3,1,3,,,75,43,27,3
File,"EAN8Writer.java","@l./core/src/main/java/com/google/zxing/oned/EAN8Writer.java",,"0.43",,2,0,2,,,108,68,35,2
File,"EAN8WriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN8WriterTestCase.java",,"0.72",,3,0,3,,,49,25,14,3
File,"EANManufacturerOrgSupport.java","@l./core/src/main/java/com/google/zxing/oned/EANManufacturerOrgSupport.java",,"0.17",,3,2,3,,,171,139,125,3
File,"EANManufacturerOrgSupportTest.java","@l./core/src/test/java/com/google/zxing/oned/EANManufacturerOrgSupportTest.java",,"1.43",,1,0,1,,,39,14,9,1
File,"EdifactEncoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/EdifactEncoder.java",,"0.28",,2,0,5,,,143,103,53,5
File,"EmailAddressParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/EmailAddressParsedResult.java",,"0.52",,10,5,10,,,99,56,27,10
File,"EmailAddressParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/EmailAddressParsedResultTestCase.java",,"0.23",,7,0,9,,,121,88,31,9
File,"EmailAddressResultHandler.java","@l./android/src/com/google/zxing/client/android/result/EmailAddressResultHandler.java",,"0.48",,5,0,5,,,71,42,15,5
File,"EmailAddressResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/EmailAddressResultParser.java",,"0.39",,1,0,1,,,85,56,29,1
File,"EmailDoCoMoResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/EmailDoCoMoResultParser.java",,"1.00",,1,0,2,,,64,28,13,2
File,"EmailGenerator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",,"0.39",,7,2,7,,,82,51,24,7
File,"EncodeActivity.java","@l./android/src/com/google/zxing/client/android/encode/EncodeActivity.java",,"0.14",,6,1,7,,,231,185,122,7
File,"EncodeHintType.java","@l./core/src/main/java/com/google/zxing/EncodeHintType.java",,"4.65",,2,12,2,,,110,17,1,0
File,"Encoder.java","@l./core/src/main/java/com/google/zxing/aztec/encoder/Encoder.java",,"0.20",,1,0,11,,,346,271,172,11
File,"Encoder.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/Encoder.java",,"0.30",,1,0,25,,,620,436,234,25
File,"Encoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/Encoder.java",,"3.00",,2,0,2,,,25,5,3,2
File,"EncoderConfig.java","@l./javase/src/main/java/com/google/zxing/client/j2se/EncoderConfig.java",,"0.44",,0,8,0,,,63,34,14,0
File,"EncoderContext.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/EncoderContext.java",,"0.18",,21,9,21,,,134,92,44,21
File,"EncoderTest.java","@l./core/src/test/java/com/google/zxing/aztec/encoder/EncoderTest.java",,"0.19",,18,0,29,,,597,462,196,29
File,"EncoderTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/EncoderTestCase.java",,"0.18",,25,0,29,,,753,609,265,29
File,"ErrorCorrection.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/ErrorCorrection.java",,"0.25",,1,0,4,,,179,132,66,4
File,"ErrorCorrection.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ErrorCorrection.java",,"0.33",,5,1,5,,,187,123,80,5
File,"ErrorCorrectionLevel.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/ErrorCorrectionLevel.java",,"1.38",,4,5,5,,,60,21,8,3
File,"ErrorCorrectionLevelTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/ErrorCorrectionLevelTestCase.java",,"1.12",,2,0,2,,,40,16,8,2
File,"ErrorCorrectionTestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/encoder/ErrorCorrectionTestCase.java",,"1.33",,1,0,1,,,41,15,10,1
File,"ErrorCorrectionTestCase.java","@l./core/src/test/java/com/google/zxing/pdf417/decoder/ec/ErrorCorrectionTestCase.java",,"0.26",,8,1,8,,,124,87,45,8
File,"ExpandedInformationDecoderTest.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/ExpandedInformationDecoderTest.java",,"2.00",,1,0,1,,,50,14,9,1
File,"ExpandedPair.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/ExpandedPair.java",,"0.56",,8,3,8,,,90,48,19,8
File,"ExpandedProductParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/ExpandedProductParsedResult.java",,"0.23",,19,15,19,,,199,140,69,19
File,"ExpandedProductParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/ExpandedProductParsedResultTestCase.java",,"0.88",,1,0,1,,,66,32,26,1
File,"ExpandedProductResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/ExpandedProductResultParser.java",,"0.25",,1,0,3,,,217,161,81,3
File,"ExpandedRow.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/ExpandedRow.java",,"0.58",,7,3,7,,,72,38,17,7
File,"FalsePositives2BlackBoxTestCase.java","@l./core/src/test/java/com/google/zxing/negative/FalsePositives2BlackBoxTestCase.java",,"1.82",,1,0,1,,,36,11,7,1
File,"FalsePositivesBlackBoxTestCase.java","@l./core/src/test/java/com/google/zxing/negative/FalsePositivesBlackBoxTestCase.java",,"1.82",,1,0,1,,,36,11,7,1
File,"FieldParser.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java",,"0.17",,1,0,4,,,286,211,38,4
File,"FieldParserTest.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/decoders/FieldParserTest.java",,"1.47",,2,0,3,,,54,19,9,3
File,"FinderPattern.java","@l./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",,"0.50",,6,3,6,,,65,36,15,6
File,"FinderPattern.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/FinderPattern.java",,"1.06",,6,2,6,,,82,34,18,6
File,"FinderPatternFinder.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/FinderPatternFinder.java",,"0.39",,17,5,21,,,676,450,239,21
File,"FinderPatternInfo.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/FinderPatternInfo.java",,"1.05",,4,3,4,,,49,20,10,4
File,"FinishListener.java","@l./android/src/com/google/zxing/client/android/FinishListener.java",,"1.00",,4,1,4,,,49,20,8,4
File,"FormatException.java","@l./core/src/main/java/com/google/zxing/FormatException.java",,"1.28",,2,0,4,,,47,18,6,4
File,"FormatInformation.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/FormatInformation.java",,"0.43",,5,2,8,,,157,100,29,8
File,"FormatInformationTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/FormatInformationTestCase.java",,"0.48",,4,0,4,,,74,44,21,4
File,"Formatter.java","@l./android/src/com/google/zxing/client/android/encode/Formatter.java",,"6.25",,1,0,1,,,33,4,2,1
File,"FrontLightMode.java","@l./android/src/com/google/zxing/client/android/camera/FrontLightMode.java",,"1.50",,2,3,4,,,42,14,6,2
File,"GUIRunner.java","@l./javase/src/main/java/com/google/zxing/client/j2se/GUIRunner.java",,"0.28",,2,2,4,,,106,74,58,4
File,"GeneralAppIdDecoder.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",,"0.10",,17,3,18,,,470,368,192,18
File,"Generator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.10",,10,14,14,,,275,222,165,14
File,"GeneratorException.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeneratorException.java",,"3.67",,1,0,1,,,32,6,2,1
File,"GeneratorSource.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeneratorSource.java",,"3.90",,5,0,5,,,52,10,8,5
File,"GenericGF.java","@l./core/src/main/java/com/google/zxing/common/reedsolomon/GenericGF.java",,"0.72",,11,7,12,,,166,90,51,12
File,"GenericGFPoly.java","@l./core/src/main/java/com/google/zxing/common/reedsolomon/GenericGFPoly.java",,"0.25",,12,2,12,,,271,199,102,12
File,"GenericGFPolyTestCase.java","@l./core/src/test/java/com/google/zxing/common/reedsolomon/GenericGFPolyTestCase.java",,"0.75",,3,0,3,,,50,24,13,3
File,"GenericMultipleBarcodeReader.java","@l./core/src/main/java/com/google/zxing/multi/GenericMultipleBarcodeReader.java",,"0.25",,4,1,5,,,182,134,58,5
File,"GeoLocationGenerator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeoLocationGenerator.java",,"0.21",,9,4,9,,,138,100,53,9
File,"GeoParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/GeoParsedResult.java",,"0.55",,7,4,7,,,104,60,35,7
File,"GeoParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/GeoParsedResultTestCase.java",,"0.61",,1,0,2,,,61,33,21,2
File,"GeoResultHandler.java","@l./android/src/com/google/zxing/client/android/result/GeoResultHandler.java",,"0.53",,5,0,5,,,67,38,15,5
File,"GeoResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/GeoResultParser.java",,"0.56",,1,0,1,,,73,41,21,1
File,"GlobalHistogramBinarizer.java","@l./core/src/main/java/com/google/zxing/common/GlobalHistogramBinarizer.java",,"0.30",,5,2,6,,,203,139,96,6
File,"GridSampler.java","@l./core/src/main/java/com/google/zxing/common/GridSampler.java",,"1.12",,2,0,5,,,174,78,40,5
File,"HTTPSFilter.java","@l./zxingorg/src/main/java/com/google/zxing/web/HTTPSFilter.java",,"0.83",,1,0,1,,,46,23,12,1
File,"HTTPSFilterTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/HTTPSFilterTestCase.java",,"0.50",,3,3,3,,,65,38,27,3
File,"HelpActivity.java","@l./android/src/com/google/zxing/client/android/HelpActivity.java",,"0.62",,3,1,3,,,64,34,17,3
File,"HighLevelEncodeTestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/encoder/HighLevelEncodeTestCase.java",,"0.29",,20,0,27,,,399,245,145,27
File,"HighLevelEncoder.java","@l./core/src/main/java/com/google/zxing/aztec/encoder/HighLevelEncoder.java",,"0.44",,5,1,8,,,306,216,104,8
File,"HighLevelEncoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/HighLevelEncoder.java",,"0.46",,1,0,17,,,449,280,136,17
File,"HistoryActivity.java","@l./android/src/com/google/zxing/client/android/history/HistoryActivity.java",,"0.14",,9,3,9,,,165,133,81,9
File,"HistoryItem.java","@l./android/src/com/google/zxing/client/android/history/HistoryItem.java",,"0.67",,3,3,3,,,53,27,14,3
File,"HistoryItemAdapter.java","@l./android/src/com/google/zxing/client/android/history/HistoryItemAdapter.java",,"0.34",,2,1,2,,,71,44,31,2
File,"HistoryManager.java","@l./android/src/com/google/zxing/client/android/history/HistoryManager.java",,"0.18",,11,2,13,,,319,244,126,13
File,"HtmlAssetTranslator.java","@l./javase/src/main/java/com/google/zxing/client/j2se/HtmlAssetTranslator.java",,"0.21",,1,0,7,,,233,174,98,9
File,"HttpHelper.java","@l./android/src/com/google/zxing/client/android/HttpHelper.java",,"0.34",,3,4,11,,,215,154,71,9
File,"HybridBinarizer.java","@l./core/src/main/java/com/google/zxing/common/HybridBinarizer.java",,"0.48",,3,1,7,,,237,150,85,7
File,"ISBNParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/ISBNParsedResult.java",,"1.33",,3,1,3,,,42,15,6,3
File,"ISBNParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/ISBNParsedResultTestCase.java",,"1.11",,1,0,2,,,44,18,11,2
File,"ISBNResultHandler.java","@l./android/src/com/google/zxing/client/android/result/ISBNResultHandler.java",,"0.43",,5,0,5,,,76,47,20,5
File,"ISBNResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/ISBNResultParser.java",,"1.10",,1,0,1,,,50,21,10,1
File,"ITFBlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/ITFBlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"ITFBlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/ITFBlackBox2TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"ITFReader.java","@l./core/src/main/java/com/google/zxing/oned/ITFReader.java",,"0.75",,4,1,8,,,376,206,108,8
File,"ITFWriter.java","@l./core/src/main/java/com/google/zxing/oned/ITFWriter.java",,"0.54",,2,0,2,,,97,61,31,2
File,"ITFWriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/ITFWriterTestCase.java",,"0.78",,2,0,3,,,48,23,11,3
File,"ImageReader.java","@l./javase/src/main/java/com/google/zxing/client/j2se/ImageReader.java",,"0.50",,1,0,3,,,68,40,21,3
File,"ImageReaderTestCase.java","@l./javase/src/test/java/com/google/zxing/client/j2se/ImageReaderTestCase.java",,"1.12",,1,0,1,,,41,17,9,1
File,"InactivityTimer.java","@l./android/src/com/google/zxing/client/android/InactivityTimer.java",,"0.23",,8,4,8,,,122,86,43,8
File,"IntentIntegrator.java","@l./android-integration/src/main/java/com/google/zxing/integration/android/IntentIntegrator.java",,"0.64",,31,8,34,,,510,283,147,34
File,"IntentResult.java","@l./android-integration/src/main/java/com/google/zxing/integration/android/IntentResult.java",,"0.76",,8,5,8,,,93,46,19,8
File,"IntentSource.java","@l./android/src/com/google/zxing/client/android/IntentSource.java",,"2.14",,2,4,2,,,26,7,1,0
File,"Intents.java","@l./android/src/com/google/zxing/client/android/Intents.java",,"2.76",,7,0,7,,,303,68,40,7
File,"InvertedLuminanceSource.java","@l./core/src/main/java/com/google/zxing/InvertedLuminanceSource.java",,"0.47",,9,1,9,,,88,51,23,9
File,"LRUMap.java","@l./zxingorg/src/main/java/com/google/zxing/web/LRUMap.java",,"1.50",,2,1,2,,,42,14,7,2
File,"LRUMapTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/LRUMapTestCase.java",,"1.06",,1,0,1,,,41,17,12,1
File,"LoadPackagesAsyncTask.java","@l./android/src/com/google/zxing/client/android/share/LoadPackagesAsyncTask.java",,"0.24",,4,1,5,,,114,83,39,5
File,"LocaleManager.java","@l./android/src/com/google/zxing/client/android/LocaleManager.java",,"0.76",,1,0,10,,,187,111,79,10
File,"LuminanceSource.java","@l./core/src/main/java/com/google/zxing/LuminanceSource.java",,"1.39",,12,2,12,,,157,59,31,12
File,"MECARDContactEncoder.java","@l./android/src/com/google/zxing/client/android/encode/MECARDContactEncoder.java",,"0.36",,4,0,4,,,95,55,24,4
File,"MaskUtil.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/MaskUtil.java",,"0.31",,1,0,9,,,222,161,95,9
File,"MaskUtilTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/MaskUtilTestCase.java",,"0.14",,5,0,6,,,260,221,144,6
File,"MathUtils.java","@l./core/src/main/java/com/google/zxing/common/detector/MathUtils.java",,"1.80",,1,0,5,,,78,25,11,5
File,"MathUtilsTestCase.java","@l./core/src/test/java/com/google/zxing/common/detector/MathUtilsTestCase.java",,"0.51",,3,0,3,,,71,37,26,3
File,"MatrixToImageConfig.java","@l./javase/src/main/java/com/google/zxing/client/j2se/MatrixToImageConfig.java",,"0.88",,5,2,6,,,74,33,15,6
File,"MatrixToImageWriter.java","@l./javase/src/main/java/com/google/zxing/client/j2se/MatrixToImageWriter.java",,"1.40",,1,0,9,,,164,62,34,9
File,"MatrixToImageWriterTestCase.java","@l./javase/src/test/java/com/google/zxing/client/j2se/MatrixToImageWriterTestCase.java",,"0.32",,3,0,5,,,86,56,35,5
File,"MatrixUtil.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/MatrixUtil.java",,"0.57",,1,0,20,,,476,308,132,20
File,"MatrixUtilTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/MatrixUtilTestCase.java",,"0.16",,12,0,12,,,311,255,79,12
File,"MaxiCodeReader.java","@l./core/src/main/java/com/google/zxing/maxicode/MaxiCodeReader.java",,"0.59",,3,1,4,,,112,61,41,4
File,"Maxicode1TestCase.java","@l./core/src/test/java/com/google/zxing/maxicode/Maxicode1TestCase.java",,"2.10",,1,0,1,,,36,10,6,1
File,"Mode.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/Mode.java",,"0.60",,5,12,6,,,102,60,24,4
File,"ModeTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/ModeTestCase.java",,"0.73",,3,0,3,,,52,26,15,3
File,"ModulusGF.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ModulusGF.java",,"0.31",,11,5,11,,,112,72,38,11
File,"ModulusPoly.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ModulusPoly.java",,"0.32",,13,2,13,,,261,179,92,13
File,"MonochromeRectangleDetector.java","@l./core/src/main/java/com/google/zxing/common/detector/MonochromeRectangleDetector.java",,"0.56",,4,1,4,,,217,128,64,4
File,"MultiDetector.java","@l./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiDetector.java",,"0.57",,2,0,2,,,73,40,23,2
File,"MultiFinderPatternFinder.java","@l./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",,"0.67",,4,0,4,,,285,154,93,4
File,"MultiFormatOneDReader.java","@l./core/src/main/java/com/google/zxing/oned/MultiFormatOneDReader.java",,"0.24",,3,1,3,,,114,83,38,3
File,"MultiFormatReader.java","@l./core/src/main/java/com/google/zxing/MultiFormatReader.java",,"0.55",,6,2,6,,,182,107,42,6
File,"MultiFormatUPCEANReader.java","@l./core/src/main/java/com/google/zxing/oned/MultiFormatUPCEANReader.java",,"0.51",,3,1,3,,,125,75,34,3
File,"MultiFormatWriter.java","@l./core/src/main/java/com/google/zxing/MultiFormatWriter.java",,"0.28",,2,0,2,,,105,76,46,2
File,"MultiQRCodeTestCase.java","@l./core/src/test/java/com/google/zxing/multi/qrcode/MultiQRCodeTestCase.java",,"0.26",,2,0,2,,,104,72,60,2
File,"MultiTestCase.java","@l./core/src/test/java/com/google/zxing/multi/MultiTestCase.java",,"0.59",,1,0,1,,,61,32,27,1
File,"MultipleBarcodeReader.java","@l./core/src/main/java/com/google/zxing/multi/MultipleBarcodeReader.java",,"1.91",,2,0,2,,,39,11,8,2
File,"NetworkType.java","@l./android/src/com/google/zxing/client/android/wifi/NetworkType.java",,"0.60",,2,4,3,,,45,25,8,1
File,"NotFoundException.java","@l./core/src/main/java/com/google/zxing/NotFoundException.java",,"1.92",,1,0,2,,,40,12,4,2
File,"OneDReader.java","@l./core/src/main/java/com/google/zxing/oned/OneDReader.java",,"0.56",,5,0,8,,,296,180,101,8
File,"OneDimensionalCodeWriter.java","@l./core/src/main/java/com/google/zxing/oned/OneDimensionalCodeWriter.java",,"0.72",,4,0,7,,,140,72,38,7
File,"OpenCamera.java","@l./android/src/com/google/zxing/client/android/camera/open/OpenCamera.java",,"0.68",,5,4,5,,,56,28,14,5
File,"OpenCameraInterface.java","@l./android/src/com/google/zxing/client/android/camera/open/OpenCameraInterface.java",,"0.60",,1,0,2,,,85,47,23,2
File,"OutputUtils.java","@l./zxingorg/src/main/java/com/google/zxing/web/OutputUtils.java",,"0.65",,1,0,3,,,58,31,15,3
File,"OutputUtilsTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/OutputUtilsTestCase.java",,"1.50",,1,0,1,,,35,12,5,1
File,"PDF417.java","@l./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",,"0.15",,10,8,13,,,768,633,109,13
